customer_id,customer_name,plan,billing_type,invoice_date,invoice_id,amount_usd,status,is_first_month,is_churn_month
CUST-1193,Stonegate Construction,Starter,Monthly,2025-11-28,in_17a64267dd,292.0,Paid,N,N
CUST-1193,Stonegate Construction,Starter,Monthly,2025-12-16,in_913f683075,307.58,Paid,N,N
CUST-1194,Keystone Trades Group,Pro,Monthly,2025-03-12,in_90cad0858f,2484.12,Paid,Y,N
CUST-1194,Keystone Trades Group,Pro,Monthly,2025-04-05,in_776c0eca5b,2440.7,Failed,N,N
CUST-1194,Keystone Trades Group,Pro,Monthly,2025-05-17,in_7a00cad0ce,2438.75,Paid,N,N
CUST-1194,Keystone Trades Group,Pro,Monthly,2025-06-27,in_af8df3fa62,2523.09,Paid,N,N
CUST-1194,Keystone Trades Group,Pro,Monthly,2025-07-02,in_7c946957bd,2459.82,Paid,N,N
CUST-1194,Keystone Trades Group,Pro,Monthly,2025-08-28,in_70e1ef5789,2471.67,Paid,N,N
CUST-1194,Keystone Trades Group,Pro,Monthly,2025-09-15,in_5e6c1491a9,2539.26,Paid,N,N
CUST-1194,Keystone Trades Group,Pro,Monthly,2025-10-01,in_9103c27187,2480.95,Paid,N,N
CUST-1194,Keystone Trades Group,Pro,Monthly,2025-11-06,in_a7a410136d,2505.9,Failed,N,N
CUST-1194,Keystone Trades Group,Pro,Monthly,2025-12-26,in_65c8fee3cf,2535.25,Paid,N,N
CUST-1195,Cobalt Framing Co,Starter,Monthly,2025-04-16,in_3e46b9efda,296.61,Paid,Y,N
CUST-1195,Cobalt Framing Co,Starter,Monthly,2025-05-25,in_1bc0dbd96c,294.52,Paid,N,N
CUST-1195,Cobalt Framing Co,Starter,Monthly,2025-06-18,in_8a0181a5d1,302.8,Paid,N,N
CUST-1195,Cobalt Framing Co,Starter,Monthly,2025-07-07,in_bf2b2a0253,304.79,Paid,N,N
CUST-1195,Cobalt Framing Co,Starter,Monthly,2025-08-01,in_1e9cc78040,298.08,Paid,N,N
CUST-1195,Cobalt Framing Co,Starter,Monthly,2025-09-30,in_b6eca7a181,299.76,Paid,N,N
CUST-1195,Cobalt Framing Co,Starter,Monthly,2025-10-13,in_378acad730,290.92,Paid,N,N
CUST-1195,Cobalt Framing Co,Starter,Monthly,2025-11-04,in_7d9809cb23,290.25,Paid,N,N
CUST-1195,Cobalt Framing Co,Starter,Monthly,2025-12-23,in_c2f5551eb2,293.87,Paid,N,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-01-29,in_d16c65149f,295.37,Paid,Y,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-02-17,in_48f9944725,306.04,Paid,N,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-03-26,in_d406c6e1bd,299.5,Paid,N,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-04-06,in_19a7fc0543,306.48,Paid,N,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-05-31,in_9d08fa7fc4,303.62,Paid,N,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-06-08,in_9231d3ce02,293.32,Paid,N,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-07-26,in_7b2101cc04,290.75,Failed,N,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-08-30,in_acc9f85924,305.02,Paid,N,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-09-20,in_47dab188b2,302.15,Paid,N,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-10-11,in_a6e25ecaff,307.12,Paid,N,N
CUST-1196,Cobalt Concrete,Starter,Monthly,2025-11-26,in_a46b29e46f,292.04,Failed,N,Y
CUST-1197,Anchor Mechanical,Pro,Annual (prepaid),2025-03-19,in_b2d38cf7e6,2554.05,Paid,Y,N
CUST-1197,Anchor Mechanical,Pro,Annual (prepaid),2025-04-14,in_2318f40c43,2476.48,Paid,N,N
CUST-1197,Anchor Mechanical,Pro,Annual (prepaid),2025-05-20,in_47d75aa5b4,2503.41,Paid,N,N
CUST-1197,Anchor Mechanical,Pro,Annual (prepaid),2025-06-21,in_54666fa6f4,2537.57,Paid,N,N
CUST-1197,Anchor Mechanical,Pro,Annual (prepaid),2025-07-08,in_dbc8b93617,2502.23,Paid,N,N
CUST-1197,Anchor Mechanical,Pro,Annual (prepaid),2025-08-19,in_80f09e538a,2496.89,Paid,N,N
CUST-1197,Anchor Mechanical,Pro,Annual (prepaid),2025-09-20,in_8afb406ad4,2430.32,Paid,N,N
CUST-1197,Anchor Mechanical,Pro,Annual (prepaid),2025-10-28,in_54999d0b37,2497.8,Paid,N,N
CUST-1197,Anchor Mechanical,Pro,Annual (prepaid),2025-11-01,in_7ed749d8e5,2541.48,Paid,N,N
CUST-1197,Anchor Mechanical,Pro,Annual (prepaid),2025-12-12,in_e7d173a3d5,2519.53,Paid,N,N
CUST-1198,Pinecrest General Contractors,Growth,Monthly,2025-03-24,in_3ccfe3f8e4,919.67,Paid,Y,N
CUST-1198,Pinecrest General Contractors,Growth,Monthly,2025-04-06,in_904adb5d28,898.3,Paid,N,N
CUST-1198,Pinecrest General Contractors,Growth,Monthly,2025-05-01,in_ad93013602,919.08,Paid,N,N
CUST-1198,Pinecrest General Contractors,Growth,Monthly,2025-06-09,in_4df081c0b6,923.07,Paid,N,N
CUST-1198,Pinecrest General Contractors,Growth,Monthly,2025-07-09,in_85986e7098,883.57,Paid,N,N
CUST-1198,Pinecrest General Contractors,Growth,Monthly,2025-08-08,in_ceab180b7b,887.13,Paid,N,N
CUST-1198,Pinecrest General Contractors,Growth,Monthly,2025-09-07,in_4aca02b384,879.68,Paid,N,N
CUST-1198,Pinecrest General Contractors,Growth,Monthly,2025-10-23,in_3b6a204b06,893.77,Paid,N,N
CUST-1198,Pinecrest General Contractors,Growth,Monthly,2025-11-20,in_5ab7a60f4c,903.93,Paid,N,N
CUST-1198,Pinecrest General Contractors,Growth,Monthly,2025-12-19,in_795a1a032d,887.78,Paid,N,N
CUST-1199,Harbor Construction,Starter,Monthly,2025-03-20,in_1c12345669,297.2,Paid,Y,N
CUST-1199,Harbor Construction,Starter,Monthly,2025-04-17,in_32d0bb81b1,297.2,Paid,N,N
CUST-1199,Harbor Construction,Starter,Monthly,2025-05-24,in_1e74d13afa,299.37,Paid,N,N
CUST-1199,Harbor Construction,Starter,Monthly,2025-06-25,in_d27886113b,298.7,Paid,N,N
CUST-1199,Harbor Construction,Starter,Monthly,2025-07-21,in_7bcb0235de,305.08,Paid,N,N
CUST-1199,Harbor Construction,Starter,Monthly,2025-08-23,in_66d75cfd9e,292.79,Paid,N,N
CUST-1199,Harbor Construction,Starter,Monthly,2025-09-04,in_7de63f9bc6,300.54,Paid,N,N
CUST-1199,Harbor Construction,Starter,Monthly,2025-10-21,in_2abd112d62,304.1,Paid,N,N
CUST-1199,Harbor Construction,Starter,Monthly,2025-11-05,in_5a43cf3b20,293.64,Failed,N,N
CUST-1199,Harbor Construction,Starter,Monthly,2025-12-20,in_5e44e65d9e,303.5,Paid,N,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-02-28,in_1fbc38c20e,2457.23,Paid,Y,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-03-28,in_506231f571,2449.44,Paid,N,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-04-24,in_6ed93ddff1,2506.92,Paid,N,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-05-01,in_a112dd038f,2525.8,Paid,N,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-06-16,in_74cde4d6b0,2552.02,Paid,N,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-07-29,in_b8d3b4f631,2536.24,Paid,N,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-08-25,in_79a2619b72,2515.35,Paid,N,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-09-15,in_de94239d98,2430.99,Paid,N,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-10-03,in_845c8016b2,2559.19,Paid,N,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-11-03,in_722370d0a0,2428.56,Paid,N,N
CUST-1200,Summit Trades Group,Pro,Monthly,2025-12-09,in_4f99b3f8ce,2565.81,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-01-22,in_5693dbcaad,2424.99,Paid,Y,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-02-01,in_cf27728c76,2570.79,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-03-11,in_4b1d3b19d2,2519.91,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-04-16,in_506a7b7ee3,2514.75,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-05-25,in_8ded1cbbc5,2531.2,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-06-20,in_45f5135482,2425.54,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-07-22,in_46740bf0f4,2484.43,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-08-12,in_de39430101,2492.27,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-09-04,in_8cdbfe4d3a,2501.79,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-10-02,in_e1bbe97360,2486.89,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-11-26,in_899e8bf793,2513.05,Paid,N,N
CUST-1201,Anchor Builders,Pro,Monthly,2025-12-09,in_a18749e106,2490.39,Paid,N,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-02-02,in_e1c9d9ac11,916.25,Paid,Y,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-03-27,in_3baf8cad3c,914.24,Paid,N,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-04-30,in_1eebc4742b,877.87,Paid,N,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-05-17,in_dae8d8ec07,872.86,Paid,N,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-06-15,in_ca87c56404,892.42,Paid,N,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-07-11,in_277e93d5ef,885.35,Paid,N,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-08-06,in_e5d003a449,892.26,Paid,N,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-09-25,in_517e96b668,914.91,Paid,N,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-10-17,in_4505f05b89,900.95,Paid,N,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-11-20,in_461e2be6b9,889.05,Failed,N,N
CUST-1202,Brightline Construction,Growth,Monthly,2025-12-09,in_de7425cc7f,907.12,Paid,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-01-18,in_33a4be63e3,6624.51,Paid,Y,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-02-21,in_276b9fcee9,6763.4,Paid,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-03-15,in_b84ee2513b,6914.87,Paid,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-04-04,in_25f76d2212,6817.21,Paid,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-05-21,in_3fa1080591,6777.22,Failed,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-06-03,in_4ed161c7b6,6958.71,Paid,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-07-13,in_1d7992a73e,6817.98,Paid,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-08-03,in_1d2d33f53b,6985.79,Paid,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-09-19,in_e7821ab138,6633.56,Paid,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-10-25,in_3e425ff24c,6809.43,Failed,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-11-14,in_6880a4ebd8,6993.41,Paid,N,N
CUST-1203,Redwood Trades Group,Enterprise,Monthly,2025-12-20,in_8d380d8d83,6694.92,Paid,N,N
CUST-1204,Redwood Electrical Co,Pro,Monthly,2025-04-12,in_59fe5190d0,2515.01,Paid,Y,N
CUST-1204,Redwood Electrical Co,Pro,Monthly,2025-05-17,in_3bb2388f78,2564.24,Paid,N,N
CUST-1204,Redwood Electrical Co,Pro,Monthly,2025-06-15,in_327f0975af,2461.82,Paid,N,N
CUST-1204,Redwood Electrical Co,Pro,Monthly,2025-07-19,in_9aaea4e788,2555.66,Paid,N,N
CUST-1204,Redwood Electrical Co,Pro,Monthly,2025-08-10,in_e3c1f14bc5,2517.3,Paid,N,N
CUST-1204,Redwood Electrical Co,Pro,Monthly,2025-09-25,in_5192ec6b79,2441.75,Paid,N,Y
CUST-1205,Foster Trades Group,Starter,Monthly,2025-02-12,in_b8268fbfc6,292.11,Paid,Y,N
CUST-1205,Foster Trades Group,Starter,Monthly,2025-03-18,in_705de0fd87,304.7,Paid,N,N
CUST-1205,Foster Trades Group,Starter,Monthly,2025-04-18,in_48f8e65c9a,295.17,Paid,N,N
CUST-1205,Foster Trades Group,Starter,Monthly,2025-05-18,in_82309562f8,298.95,Failed,N,N
CUST-1205,Foster Trades Group,Starter,Monthly,2025-06-05,in_7f59bb07b2,305.58,Refunded,N,N
CUST-1205,Foster Trades Group,Starter,Monthly,2025-07-15,in_d9b3187a17,298.37,Paid,N,N
CUST-1205,Foster Trades Group,Starter,Monthly,2025-08-20,in_9e96f1f4e4,292.35,Paid,N,N
CUST-1205,Foster Trades Group,Starter,Monthly,2025-09-07,in_2c5db8ca66,305.55,Paid,N,N
CUST-1205,Foster Trades Group,Starter,Monthly,2025-10-25,in_8618a40c9f,301.21,Paid,N,N
CUST-1205,Foster Trades Group,Starter,Monthly,2025-11-07,in_b3cc7416d0,296.98,Paid,N,N
CUST-1205,Foster Trades Group,Starter,Monthly,2025-12-07,in_db4eaa20ea,307.42,Paid,N,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-02-04,in_8dce8aa352,297.8,Paid,Y,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-03-31,in_b934c94807,290.6,Paid,N,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-04-13,in_c0feeda24a,291.08,Paid,N,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-05-18,in_28a90c983b,292.13,Paid,N,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-06-27,in_8bdc8a9108,296.11,Paid,N,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-07-25,in_a0891a8999,294.94,Paid,N,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-08-11,in_7372d8c54c,300.77,Paid,N,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-09-13,in_d72c6846cd,290.73,Paid,N,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-10-13,in_cd635d531b,305.86,Paid,N,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-11-28,in_c161650bde,303.66,Paid,N,N
CUST-1206,Vantage Electrical Co,Starter,Monthly,2025-12-16,in_64242c1685,291.81,Paid,N,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-02-18,in_58701bfd08,303.97,Paid,Y,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-03-22,in_5b5a039636,305.27,Paid,N,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-04-12,in_3e5e0cc0e5,295.92,Paid,N,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-05-03,in_6b19df7cec,302.15,Paid,N,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-06-22,in_52e37561fe,293.37,Refunded,N,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-07-07,in_673bbe403b,307.35,Paid,N,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-08-17,in_d0e1928edd,290.89,Paid,N,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-09-15,in_2b0a129ae7,304.63,Paid,N,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-10-29,in_c057db2cf6,307.69,Paid,N,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-11-27,in_5064164c36,300.53,Paid,N,N
CUST-1207,Ridgeline Mechanical,Starter,Monthly,2025-12-26,in_b5b37cc35f,293.47,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-01-27,in_20c0b3e452,297.17,Paid,Y,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-02-26,in_d6ff16473d,301.01,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-03-11,in_8922a05e72,304.0,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-04-16,in_cabf905da5,292.33,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-05-09,in_72b507fde5,292.73,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-06-06,in_e35cb1c6de,302.81,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-07-22,in_a32b298439,294.67,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-08-20,in_76c97401ed,301.36,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-09-01,in_d1036206b6,301.67,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-10-29,in_d33974ec29,291.19,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-11-07,in_c187419b5e,291.28,Paid,N,N
CUST-1208,Anchor Framing Co,Starter,Annual (prepaid),2025-12-31,in_b549b728f6,302.02,Paid,N,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-02-24,in_4683127ec3,305.86,Paid,Y,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-03-31,in_d032560651,306.78,Failed,N,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-04-25,in_7e35692eae,307.13,Paid,N,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-05-17,in_db222626a9,298.07,Paid,N,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-06-16,in_b6ab32fa84,305.07,Paid,N,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-07-19,in_d0e5efc19c,293.77,Paid,N,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-08-22,in_5011b74f26,307.35,Paid,N,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-09-05,in_d503051dfa,301.8,Paid,N,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-10-11,in_be9849469b,291.42,Paid,N,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-11-10,in_3e6a14cd5e,299.9,Paid,N,N
CUST-1209,Ridgeline General Contractors,Starter,Monthly,2025-12-17,in_6c2767a99f,304.48,Paid,N,N
CUST-1210,Alderwood Contracting,Pro,Monthly,2025-09-27,in_ba0e80beff,2426.85,Paid,Y,N
CUST-1210,Alderwood Contracting,Pro,Monthly,2025-10-06,in_4ea8bfcbc4,2456.69,Paid,N,N
CUST-1210,Alderwood Contracting,Pro,Monthly,2025-11-23,in_db5bbfdfc0,2537.5,Paid,N,N
CUST-1210,Alderwood Contracting,Pro,Monthly,2025-12-28,in_64d951aa60,2447.87,Paid,N,N
CUST-1211,Alderwood Framing Co,Pro,Annual (prepaid),2025-03-02,in_348b413cfa,2430.48,Paid,Y,N
CUST-1211,Alderwood Framing Co,Pro,Annual (prepaid),2025-04-15,in_7aee2c2c9c,2545.41,Paid,N,N
CUST-1211,Alderwood Framing Co,Pro,Annual (prepaid),2025-05-04,in_df5ddcb5c3,2448.65,Paid,N,N
CUST-1211,Alderwood Framing Co,Pro,Annual (prepaid),2025-06-18,in_8a17165064,2462.64,Paid,N,N
CUST-1211,Alderwood Framing Co,Pro,Annual (prepaid),2025-07-10,in_1a4f26ba9b,2505.66,Paid,N,N
CUST-1211,Alderwood Framing Co,Pro,Annual (prepaid),2025-08-12,in_a0b48e61fc,2558.66,Paid,N,N
CUST-1211,Alderwood Framing Co,Pro,Annual (prepaid),2025-09-07,in_905be8e229,2523.74,Paid,N,N
CUST-1211,Alderwood Framing Co,Pro,Annual (prepaid),2025-10-27,in_8bbef86e59,2440.4,Paid,N,N
CUST-1211,Alderwood Framing Co,Pro,Annual (prepaid),2025-11-02,in_bd377119b9,2547.16,Paid,N,N
CUST-1211,Alderwood Framing Co,Pro,Annual (prepaid),2025-12-19,in_4b687a666c,2444.76,Failed,N,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-02-26,in_1d8c6b935c,875.79,Paid,Y,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-03-29,in_1a53a157c7,892.39,Paid,N,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-04-16,in_6589437c1e,904.72,Paid,N,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-05-02,in_b75d2335d0,883.14,Paid,N,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-06-30,in_3c132c7cf3,890.71,Paid,N,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-07-22,in_b75b095a58,900.65,Paid,N,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-08-05,in_669ff7bcd4,897.99,Paid,N,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-09-20,in_47d30160fc,908.06,Paid,N,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-10-24,in_3ff6346215,921.13,Paid,N,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-11-11,in_6068f892e3,884.17,Paid,N,N
CUST-1212,Stonegate Construction,Growth,Annual (prepaid),2025-12-27,in_65c2b84214,879.54,Paid,N,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-02-17,in_7d2260b41b,303.44,Paid,Y,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-03-18,in_3eae232567,306.94,Paid,N,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-04-20,in_7b8035e034,291.8,Paid,N,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-05-25,in_c2768addc2,307.62,Paid,N,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-06-04,in_9c911e16d7,290.62,Refunded,N,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-07-30,in_6514644812,304.87,Paid,N,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-08-10,in_a1c2c6bfdd,291.92,Paid,N,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-09-06,in_640908a54d,302.73,Paid,N,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-10-01,in_d6991949f8,300.08,Paid,N,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-11-27,in_8ca9952cee,299.05,Paid,N,N
CUST-1213,Anchor Construction,Starter,Annual (prepaid),2025-12-31,in_57cabc4834,306.74,Paid,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-01-01,in_29bed05b54,6961.75,Paid,Y,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-02-02,in_55ba77a91e,6920.81,Paid,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-03-15,in_d7d94ccec1,6977.56,Paid,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-04-17,in_944418857f,6807.76,Paid,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-05-24,in_b9e2758208,6761.58,Paid,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-06-17,in_3a214c0470,6763.87,Paid,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-07-19,in_985d40a346,6630.82,Paid,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-08-28,in_7e877b3b08,6761.95,Paid,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-09-22,in_212f63ea1a,6709.62,Paid,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-10-05,in_61b415ad2e,6811.06,Paid,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-11-18,in_7407451741,6646.23,Failed,N,N
CUST-1214,Wexford Builders,Enterprise,Monthly,2025-12-22,in_992854accc,6902.07,Paid,N,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-02-20,in_2b76a57a2a,873.84,Paid,Y,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-03-29,in_7addeef2b3,908.52,Paid,N,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-04-24,in_c16945c373,904.14,Paid,N,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-05-19,in_4c7fcef746,905.2,Paid,N,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-06-29,in_419625f5ab,922.87,Paid,N,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-07-03,in_2ff75b19ea,917.22,Failed,N,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-08-18,in_becb341ced,924.18,Paid,N,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-09-26,in_668dbf8069,873.28,Paid,N,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-10-05,in_62158d5a3f,888.66,Paid,N,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-11-13,in_c52ac40e30,887.39,Paid,N,N
CUST-1215,Fairmont Framing Co,Growth,Monthly,2025-12-09,in_998baf93aa,900.75,Paid,N,N
CUST-1216,Anchor General Contractors,Growth,Monthly,2025-04-23,in_353673fdcf,899.84,Paid,Y,N
CUST-1216,Anchor General Contractors,Growth,Monthly,2025-05-19,in_a4f4a564a0,882.62,Paid,N,N
CUST-1216,Anchor General Contractors,Growth,Monthly,2025-06-20,in_72dc9d24d6,906.09,Paid,N,N
CUST-1216,Anchor General Contractors,Growth,Monthly,2025-07-24,in_de10df2788,877.16,Paid,N,N
CUST-1216,Anchor General Contractors,Growth,Monthly,2025-08-22,in_66e3a31c5a,920.72,Paid,N,N
CUST-1216,Anchor General Contractors,Growth,Monthly,2025-09-10,in_a684efdd39,899.78,Paid,N,N
CUST-1216,Anchor General Contractors,Growth,Monthly,2025-10-17,in_55bd45c996,893.43,Paid,N,N
CUST-1216,Anchor General Contractors,Growth,Monthly,2025-11-29,in_46d4294730,902.48,Paid,N,N
CUST-1216,Anchor General Contractors,Growth,Monthly,2025-12-27,in_b9249840fd,918.41,Paid,N,N
CUST-1217,Brightline Roofing,Pro,Annual (prepaid),2025-02-02,in_4a041c85f9,2566.38,Paid,Y,N
CUST-1217,Brightline Roofing,Pro,Annual (prepaid),2025-03-02,in_db952cfa30,2448.7,Failed,N,N
CUST-1217,Brightline Roofing,Pro,Annual (prepaid),2025-04-09,in_bae25ae9a5,2507.33,Paid,N,N
CUST-1217,Brightline Roofing,Pro,Annual (prepaid),2025-05-26,in_60ad61cfd7,2439.17,Paid,N,N
CUST-1217,Brightline Roofing,Pro,Annual (prepaid),2025-06-26,in_c697a66009,2571.2,Paid,N,N
CUST-1217,Brightline Roofing,Pro,Annual (prepaid),2025-07-10,in_b0022d3877,2508.72,Failed,N,N
CUST-1217,Brightline Roofing,Pro,Annual (prepaid),2025-08-20,in_67664a6458,2451.16,Paid,N,N
CUST-1217,Brightline Roofing,Pro,Annual (prepaid),2025-09-15,in_1a76c3631b,2499.14,Paid,N,N
CUST-1217,Brightline Roofing,Pro,Annual (prepaid),2025-10-31,in_dd4696f201,2562.5,Paid,N,N
